date,region.is.berovo,region.is.delcevo,region.is.kocani,region.is.kratovo,region.is.pehcevo,region.is.probistip,region.is.stip,region.is.vinica,region.ji.gevgelija,region.ji.radovis,region.ji.strumica,region.ji.valandovo,region.jz.debar,region.jz.kicevo,region.jz.makedonski_brod,region.jz.ohrid,region.jz.struga,region.pe.bitola,region.pe.demir_hisar,region.pe.krusevo,region.pe.prilep,region.pe.resen,region.po.gostivar,region.po.tetovo,region.si.kriva_palanka,region.si.kumanovo,region.sk.skopje,region.va.kavadarci,region.va.negotino,region.va.sveti_nikole,region.va.veles
2020-11-13,4,12,19,2,2,4,43,5,9,16,41,1,19,20,5,41,80,49,2,5,90,10,75,135,15,107,403,16,3,9,39
2020-11-14,5,13,19,2,2,4,44,5,9,16,44,1,19,23,5,41,80,51,2,5,91,10,76,136,15,107,410,19,3,9,39
2020-11-15,5,13,19,2,2,4,47,5,10,16,45,1,19,25,5,41,82,54,2,6,96,10,79,137,15,109,420,21,3,10,42
2020-11-16,5,13,19,2,2,4,49,5,11,16,45,1,20,28,5,44,82,58,2,6,98,10,79,139,15,111,427,22,4,10,44
2020-11-17,6,13,19,2,2,4,52,5,11,17,45,1,20,28,6,44,83,62,2,6,101,10,80,139,15,111,433,22,4,10,44
2020-11-18,6,13,19,2,2,4,53,5,11,17,45,1,20,28,6,47,85,66,2,6,103,10,81,141,15,112,441,22,4,10,46
2020-11-19,6,13,20,2,2,4,54,5,11,17,51,1,20,29,6,49,85,71,2,7,106,10,81,142,15,113,451,22,5,10,52
2020-11-20,6,13,20,2,2,4,55,5,11,17,52,1,20,29,6,49,85,72,2,8,109,10,83,145,15,117,457,23,5,10,54
2020-11-21,6,13,21,2,2,4,56,6,11,17,52,1,20,29,7,50,85,77,2,9,112,10,83,147,16,118,461,23,5,10,56
2020-11-22,8,13,22,2,2,4,57,6,12,18,54,1,20,31,7,51,85,79,2,9,114,10,87,148,16,121,471,24,5,10,57
2020-11-23,8,13,22,2,2,4,57,6,12,18,54,1,21,32,7,51,85,80,3,9,120,11,87,148,16,121,472,25,5,11,58
2020-11-24,9,13,22,2,2,4,58,6,12,18,55,1,22,34,7,53,87,80,4,9,123,11,87,152,16,123,488,25,6,11,60
2020-11-25,9,15,23,3,2,4,59,6,13,18,56,1,22,35,7,53,87,86,4,9,123,11,90,152,16,125,497,25,7,11,61
2020-11-26,9,15,23,4,2,4,60,6,13,18,57,1,23,35,7,54,88,86,4,9,123,12,92,157,16,129,506,25,7,11,62
2020-11-27,9,15,24,4,2,5,60,6,13,19,60,2,23,36,7,58,88,89,4,9,125,12,96,157,16,129,523,26,7,11,64
2020-11-28,9,15,24,4,2,5,60,6,14,19,63,2,23,36,7,59,88,92,4,9,128,13,99,158,16,133,534,26,7,11,65
2020-11-29,9,16,25,4,2,5,60,6,14,21,65,2,23,37,7,61,90,92,4,9,130,13,100,161,16,133,546,27,8,11,66
2020-11-30,9,16,25,4,2,5,60,6,17,22,67,2,23,37,7,61,90,94,4,9,134,13,104,162,16,136,553,28,9,11,66
2020-12-01,11,16,25,5,2,6,61,6,18,22,68,2,23,38,7,61,94,95,4,9,140,13,105,163,17,137,562,28,9,11,67
2020-12-02,12,16,25,5,2,6,63,6,18,22,69,2,23,38,7,62,95,95,4,10,144,13,106,163,17,138,569,28,9,11,69
2020-12-03,13,16,25,5,2,7,63,6,18,23,70,2,23,38,7,62,97,97,4,11,147,14,108,164,17,139,581,28,10,11,69
2020-12-04,13,16,26,5,2,7,63,6,18,23,71,2,23,39,7,63,98,100,4,11,147,14,108,164,18,141,593,28,10,11,70
2020-12-05,13,16,26,5,2,7,65,6,18,25,72,2,23,39,7,66,102,104,4,12,147,14,109,164,18,141,598,28,10,11,70
2020-12-06,14,17,26,5,2,7,65,6,19,25,72,2,23,39,7,66,103,106,4,12,150,14,111,164,18,142,610,28,11,11,70
2020-12-07,14,18,26,5,2,7,66,6,20,25,74,2,23,39,7,67,104,107,4,12,155,15,113,164,18,143,617,29,12,11,72
2020-12-08,14,18,28,5,2,7,67,6,20,25,77,2,24,41,8,70,106,107,5,12,156,15,114,169,18,143,636,30,12,11,75
2020-12-09,14,18,29,7,2,8,67,6,20,26,77,2,25,42,8,70,108,110,5,13,162,15,115,169,18,144,641,31,12,11,76
2020-12-10,14,19,31,7,2,9,69,6,20,26,78,2,25,43,8,70,109,111,5,13,164,15,119,169,19,146,648,31,12,11,76
2020-12-11,14,20,31,8,2,9,69,6,20,26,78,2,25,43,8,72,110,112,5,13,164,15,121,169,23,147,652,32,12,11,77
2020-12-12,14,20,31,8,2,9,69,6,21,27,79,2,25,43,8,72,110,115,5,13,165,16,124,169,23,149,660,33,12,12,79
2020-12-13,14,21,31,8,2,9,69,7,21,27,80,2,25,43,8,73,111,118,5,14,166,16,125,173,23,152,667,33,12,13,79
2020-12-14,15,21,32,8,2,10,69,8,22,27,80,2,25,43,8,75,113,119,5,14,167,16,126,173,23,155,674,33,12,13,79
2020-12-15,15,21,32,8,2,10,71,8,22,28,81,2,25,43,8,76,115,119,5,14,170,16,127,174,23,156,684,34,12,13,80
2020-12-16,15,22,32,8,2,10,71,8,22,28,83,2,26,43,8,77,116,119,5,15,175,16,130,176,23,159,694,35,12,13,80
2020-12-17,15,22,32,8,2,10,71,8,22,28,83,3,26,45,8,77,117,121,5,15,178,16,132,178,23,161,706,35,12,13,82
2020-12-18,16,22,32,8,2,10,72,8,22,28,84,3,26,45,8,77,118,122,5,15,180,16,134,178,23,161,714,36,12,13,84
2020-12-19,16,22,33,8,2,10,72,8,22,28,84,3,26,45,8,81,120,124,5,15,180,17,134,178,23,162,721,36,12,13,84
2020-12-20,16,23,33,8,2,10,73,8,23,28,84,3,27,46,8,81,122,125,5,15,189,17,134,178,23,163,724,36,12,13,85
2020-12-21,16,23,33,8,2,10,73,8,23,28,84,3,28,48,8,85,123,127,5,15,194,17,134,178,23,165,731,36,13,14,85
2020-12-22,16,23,33,8,2,10,73,8,24,28,84,3,28,48,8,86,124,128,5,15,198,17,134,178,23,166,735,37,13,14,85
2020-12-23,17,23,33,8,2,10,74,8,24,28,85,4,28,48,8,87,125,130,5,15,201,17,134,180,23,168,741,37,13,14,85
2020-12-24,18,24,33,8,2,10,75,8,24,28,86,4,28,48,8,88,126,133,5,15,204,17,135,180,23,170,750,37,13,14,87
2020-12-25,18,25,33,8,2,10,75,8,24,28,88,4,28,48,8,91,129,135,5,15,208,17,137,181,23,171,757,37,13,14,87
2020-12-26,18,25,33,8,2,10,78,8,24,28,89,4,28,50,8,92,130,136,5,15,209,17,139,182,24,171,759,38,13,14,88
2020-12-27,18,25,33,8,2,10,78,8,25,29,90,4,28,50,8,92,130,138,5,15,209,17,140,182,25,171,761,39,13,14,89
2020-12-28,18,25,33,8,2,10,78,8,25,29,90,4,28,50,8,93,131,138,5,16,210,17,140,183,25,173,767,39,14,14,92
2020-12-29,18,25,33,8,2,10,78,8,26,29,90,4,28,50,8,94,133,140,5,16,210,17,140,183,26,174,771,40,15,14,93
2020-12-30,18,25,34,8,3,10,78,8,26,29,92,4,28,50,8,95,133,140,5,16,210,17,140,185,26,176,777,40,15,14,93
2020-12-31,18,25,35,8,3,10,78,8,26,29,92,4,28,50,8,96,133,141,5,16,210,17,140,185,26,176,780,40,15,14,94
2021-01-01,18,26,35,8,3,10,78,8,26,29,93,4,28,50,8,96,133,141,5,16,211,17,142,186,26,176,785,41,15,14,94
2021-01-02,18,26,36,8,3,10,79,8,26,30,93,4,28,50,8,97,133,142,5,16,211,17,142,186,26,178,786,41,15,14,94
2021-01-03,18,26,36,8,3,10,79,8,26,30,93,5,29,50,8,98,133,144,5,17,213,17,145,186,27,179,790,42,17,14,94
2021-01-04,18,26,36,8,3,10,79,8,26,30,96,5,29,51,8,98,133,145,5,17,213,18,145,186,27,179,793,42,17,14,94
2021-01-05,18,26,36,8,3,10,79,8,26,31,96,5,30,51,8,100,133,145,5,17,213,18,146,187,28,180,796,42,18,14,94
2021-01-06,18,26,36,8,3,10,81,8,26,32,96,5,30,51,8,101,133,145,5,17,216,18,146,187,28,181,798,42,18,14,94
2021-01-07,18,28,37,8,3,10,81,8,26,32,96,5,30,51,9,101,133,145,6,17,216,18,147,188,29,181,801,42,18,14,94
2021-01-08,18,28,37,8,3,10,82,8,26,32,96,5,31,52,9,103,133,146,6,17,216,18,149,188,31,182,811,43,18,14,94
2021-01-09,18,28,37,8,3,10,82,8,27,32,97,6,31,52,9,103,134,147,6,17,216,18,150,188,31,182,811,43,18,14,96
2021-01-10,18,28,37,8,3,11,82,8,27,32,97,6,31,52,9,104,134,147,6,17,220,18,150,188,31,182,815,44,19,14,97
2021-01-11,18,28,37,8,3,11,82,8,27,32,98,6,32,53,9,106,136,147,6,17,220,18,150,188,32,182,819,44,19,14,97
2021-01-12,18,28,37,8,3,12,82,8,28,32,99,6,32,53,9,106,136,148,6,17,221,18,151,189,32,182,822,44,19,14,97
2021-01-13,18,28,37,8,3,12,82,10,28,32,99,6,32,53,9,107,136,148,6,17,221,18,154,189,32,183,826,47,19,14,98
2021-01-14,18,29,37,8,3,12,82,10,29,32,100,6,32,54,9,108,136,148,6,17,223,18,154,189,32,184,828,47,19,14,98
2021-01-15,18,29,37,8,3,12,82,10,29,32,102,6,32,54,9,109,137,148,6,17,224,18,154,191,32,185,834,47,19,14,98
2021-01-16,18,29,37,8,3,12,82,10,29,32,102,6,32,54,9,109,137,148,6,17,224,18,155,191,32,186,838,47,19,14,98
2021-01-17,18,29,37,9,3,12,82,10,29,32,102,6,32,54,9,109,140,148,6,18,224,18,155,191,32,186,843,47,20,14,100
2021-01-18,18,29,38,9,4,12,82,10,29,32,103,6,32,54,9,109,141,149,6,18,224,18,155,191,32,186,848,48,20,14,100
2021-01-19,18,29,38,10,4,12,82,10,29,33,103,6,33,54,10,109,141,149,6,18,227,18,155,191,32,186,852,48,21,14,101
2021-01-20,18,30,38,11,4,12,82,10,29,33,103,6,33,55,10,109,141,149,6,18,228,18,155,194,33,187,857,49,21,14,101
2021-01-21,18,30,38,11,4,12,83,10,30,33,103,6,33,56,10,111,141,149,6,18,229,18,156,194,33,187,862,50,21,15,101
2021-01-22,18,30,38,11,5,12,84,10,30,33,104,7,33,56,10,111,141,149,6,18,229,18,156,194,33,187,867,51,21,15,102
2021-01-23,18,30,38,11,5,12,84,10,30,33,104,7,33,56,10,113,141,149,6,18,230,18,157,194,33,188,868,51,21,15,102
2021-01-24,18,30,38,11,5,12,84,10,30,33,104,7,33,56,10,113,142,149,6,18,232,18,157,194,33,188,870,52,21,15,102
2021-01-25,18,30,39,11,5,12,85,10,30,33,104,7,33,57,10,114,142,149,6,18,233,18,157,205,33,189,872,54,21,15,102
2021-01-26,18,30,39,11,5,12,85,11,30,33,104,7,33,59,10,115,142,150,6,18,234,19,157,205,33,189,874,54,21,15,102
2021-01-27,18,30,40,11,5,12,85,11,30,33,104,7,33,59,10,116,142,150,6,18,235,19,158,205,33,189,879,55,21,15,102
2021-01-28,18,30,40,11,5,12,85,11,30,33,105,7,33,59,10,117,143,150,6,18,236,19,159,205,33,189,884,55,21,15,102
2021-01-29,18,30,40,11,5,13,85,11,30,33,105,7,33,59,10,119,144,150,6,18,236,19,160,205,33,189,886,55,21,15,102
2021-01-30,19,30,40,11,5,13,86,11,30,33,105,7,33,59,10,120,144,150,6,18,236,19,160,206,33,189,888,55,21,15,103
2021-01-31,19,30,40,11,5,13,86,11,30,33,106,7,33,59,10,121,144,150,6,18,236,19,162,207,33,189,894,55,21,15,103
2021-02-01,19,30,41,11,5,13,87,11,30,33,108,7,33,59,10,121,144,150,6,18,236,19,162,208,33,189,896,55,21,15,103
2021-02-02,19,30,41,11,5,14,87,12,30,34,109,7,33,59,10,121,146,150,6,19,236,19,162,208,33,189,908,56,21,15,103
2021-02-03,19,30,41,11,5,14,87,12,30,34,109,7,34,60,10,122,146,150,6,19,236,19,162,209,33,189,910,56,21,15,104
2021-02-04,20,30,41,11,5,14,87,12,30,34,110,7,34,60,10,124,146,150,6,19,236,19,162,209,33,191,911,56,21,15,105
2021-02-05,21,30,41,11,5,14,88,12,30,35,111,7,35,60,10,124,147,150,6,19,236,19,162,209,33,191,913,56,21,15,105
2021-02-06,21,30,43,11,5,14,88,12,31,35,111,7,35,60,10,124,147,151,6,19,236,20,163,209,33,191,914,57,21,15,105
2021-02-07,21,30,43,11,5,14,88,12,31,36,112,7,35,60,10,125,148,151,6,19,238,20,164,211,33,192,924,58,22,15,105
2021-02-08,21,30,44,11,5,14,88,12,31,36,113,7,35,60,10,126,148,151,6,19,239,20,164,211,33,192,928,58,22,15,106
2021-02-09,21,30,44,11,5,15,88,13,31,36,113,7,35,60,10,126,148,151,6,19,239,20,164,211,33,193,928,59,22,15,106
2021-02-10,21,30,44,11,5,15,88,13,31,36,113,7,35,60,10,127,150,151,6,19,239,20,164,211,33,193,931,60,22,15,106
2021-02-11,21,30,44,11,5,15,88,13,31,36,113,7,35,60,10,127,150,151,7,19,239,20,165,211,34,193,933,60,22,15,106
2021-02-12,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,127,152,151,7,19,239,20,166,211,34,193,934,60,22,15,106
2021-02-13,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,127,153,152,7,19,239,20,169,211,34,195,940,60,22,15,106
2021-02-14,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,128,153,152,7,19,242,20,169,213,34,196,942,60,22,15,106
2021-02-15,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,128,153,152,7,19,243,20,169,213,34,196,945,61,22,15,106
2021-02-16,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,128,153,152,7,19,244,20,169,213,34,197,949,61,22,15,107
2021-02-17,21,30,44,11,5,15,89,13,31,36,113,7,35,60,10,128,153,152,7,19,245,20,170,213,34,198,954,61,22,15,107
2021-02-18,21,30,44,11,5,15,89,13,32,36,113,7,35,61,10,129,153,152,7,19,246,20,170,215,34,199,965,61,22,15,108
2021-02-19,21,31,44,11,5,15,89,13,32,36,113,7,35,61,10,130,153,152,7,19,247,20,170,216,34,200,968,62,22,15,109
2021-02-20,21,31,45,11,5,15,89,13,33,36,113,7,35,61,10,133,154,152,7,19,252,20,170,216,35,201,970,62,23,15,109
2021-02-21,21,31,45,11,5,15,89,13,34,36,113,7,35,61,10,134,154,152,7,19,253,20,170,217,35,202,975,64,24,15,109
2021-02-22,21,32,46,11,5,15,89,13,34,36,113,7,35,61,10,135,154,152,8,19,253,20,170,217,35,203,979,64,24,15,109
2021-02-23,21,32,46,11,5,16,89,13,34,36,113,7,35,61,10,135,154,153,8,19,254,20,170,218,35,207,983,64,24,15,110
2021-02-24,21,32,46,11,5,17,90,13,34,36,113,7,35,61,10,136,154,153,8,19,257,20,170,218,36,207,989,64,24,15,110
2021-02-25,21,32,46,11,5,17,90,13,35,36,113,8,35,61,10,137,154,153,8,19,258,21,170,218,36,207,991,65,24,15,110
2021-02-26,21,33,47,11,5,17,90,13,35,36,114,8,35,61,10,137,154,153,8,19,259,21,170,219,36,207,993,65,24,15,110
2021-02-27,21,33,47,11,5,17,90,13,37,36,114,8,35,61,10,137,154,154,8,19,262,21,170,219,36,208,997,65,24,15,110
2021-02-28,21,33,47,11,5,18,90,13,37,36,114,8,35,61,10,137,154,154,8,21,263,21,170,220,36,208,999,65,24,15,110
2021-03-01,21,33,47,11,5,18,90,13,37,36,114,8,35,63,10,137,154,155,8,21,263,21,170,220,36,208,1001,66,25,15,110
2021-03-02,21,33,47,11,5,18,91,13,37,36,114,8,35,63,10,137,154,155,8,21,263,21,170,220,36,208,1005,66,25,15,110
2021-03-03,21,33,47,11,5,18,91,13,37,36,114,9,35,63,10,137,154,155,8,21,264,21,170,220,37,210,1008,66,25,15,111
2021-03-04,21,33,48,11,5,18,91,13,37,36,114,9,35,63,10,137,154,155,8,21,264,21,170,220,37,211,1013,68,27,15,111
2021-03-05,21,33,48,11,5,19,91,13,37,36,115,9,35,64,10,137,154,156,8,21,264,21,170,220,37,212,1017,68,27,15,111
2021-03-06,21,33,49,11,5,19,92,13,37,36,115,9,35,64,10,138,154,156,8,21,264,21,170,220,37,213,1020,70,27,15,112
2021-03-07,21,33,49,11,5,19,93,13,37,36,115,9,35,64,10,139,154,157,8,23,266,21,170,220,37,213,1024,70,27,15,112
2021-03-08,21,34,50,11,5,19,93,13,39,36,116,9,35,65,10,140,154,157,8,23,270,21,170,221,37,213,1033,70,27,15,113
2021-03-09,21,34,50,11,5,19,93,13,40,36,116,9,35,65,10,140,154,157,8,24,277,21,171,221,37,213,1039,70,27,15,113
2021-03-10,24,34,51,11,5,19,93,13,43,36,116,9,35,65,10,140,154,157,8,25,277,21,171,221,37,215,1045,70,30,15,115
2021-03-11,24,34,51,11,5,19,94,13,43,36,116,9,35,65,10,142,154,158,8,25,278,21,171,223,37,216,1050,71,31,15,115
2021-03-12,24,34,53,11,5,19,94,13,43,36,116,9,35,65,10,142,154,159,8,25,279,21,173,223,37,218,1059,73,31,15,116
2021-03-13,25,34,53,11,5,19,94,13,43,36,117,9,35,65,10,143,154,159,8,25,279,21,173,223,37,220,1070,75,32,15,116
2021-03-14,25,34,54,11,5,20,95,13,44,36,118,9,35,65,10,145,155,159,8,25,281,21,173,224,37,221,1078,75,33,15,116
2021-03-15,25,34,56,11,5,20,96,13,46,36,118,9,37,65,10,145,155,160,8,25,286,21,175,224,37,222,1082,78,34,15,116
2021-03-16,26,34,57,11,6,20,96,13,47,37,118,9,37,65,10,145,155,161,8,25,288,21,175,224,37,223,1096,78,35,15,116
2021-03-17,26,34,59,11,6,20,96,13,47,37,118,9,37,65,10,145,155,162,8,26,290,21,175,226,37,224,1102,78,35,15,116
2021-03-18,26,34,59,11,6,20,96,13,49,37,119,9,37,65,10,147,157,162,8,26,292,22,176,226,37,225,1108,78,35,15,119
2021-03-19,26,34,60,11,6,20,96,13,51,38,119,9,37,66,10,147,157,162,8,26,296,23,176,227,37,225,1115,83,35,15,120
2021-03-20,26,34,61,12,6,21,97,13,52,38,119,10,37,66,10,148,158,162,8,26,298,23,178,230,38,225,1120,85,36,15,121
2021-03-21,26,34,63,12,6,21,97,13,52,39,119,10,37,66,10,151,159,165,8,26,304,23,178,231,38,226,1128,85,39,15,122
2021-03-22,26,34,64,12,6,21,97,13,52,39,119,10,37,66,10,152,160,169,8,26,308,23,179,232,38,227,1135,88,39,15,123
2021-03-23,26,34,65,12,6,21,98,14,52,40,119,10,37,67,10,153,160,169,8,26,310,23,179,232,38,228,1143,88,39,15,123
2021-03-24,26,34,66,12,6,21,98,14,52,40,122,11,37,67,10,156,162,170,8,28,311,23,179,233,38,230,1151,89,40,15,125
2021-03-25,26,34,66,13,6,21,98,14,52,40,123,12,37,67,10,157,163,172,8,29,313,25,180,236,39,231,1163,92,40,15,125
2021-03-26,26,34,68,13,6,21,98,14,53,40,126,12,37,67,10,157,163,176,8,29,315,25,181,237,40,232,1179,93,41,15,126
2021-03-27,27,34,69,13,6,21,98,14,54,40,126,12,37,68,10,158,163,178,8,29,319,25,183,238,40,236,1187,96,43,15,128
2021-03-28,28,34,70,13,6,21,99,15,55,40,127,12,38,68,10,158,164,178,8,29,324,25,184,238,40,239,1203,96,46,15,133
2021-03-29,28,34,70,13,6,21,99,17,55,40,128,13,38,70,10,160,164,179,8,30,326,25,184,240,41,241,1215,97,47,15,135
2021-03-30,28,35,70,13,6,21,101,17,56,40,130,13,38,70,10,161,165,179,8,30,328,25,186,240,41,243,1228,99,49,15,136
2021-03-31,28,35,71,13,6,21,103,17,56,41,131,13,38,71,10,161,165,182,9,30,330,26,188,240,41,244,1238,101,50,15,136
2021-04-01,28,35,73,13,6,21,106,17,56,41,133,13,38,75,10,162,166,185,9,30,332,27,189,241,43,247,1257,102,51,15,138
2021-04-02,28,35,75,13,6,21,107,18,57,42,135,14,38,77,10,162,166,187,10,30,336,28,192,244,43,249,1272,103,52,15,139
2021-04-03,28,35,76,13,6,21,107,19,59,43,135,14,38,79,10,166,166,193,10,30,336,28,193,244,43,251,1284,103,54,15,140
2021-04-04,28,35,76,13,6,21,107,21,62,43,137,15,39,80,10,167,166,194,10,30,342,28,193,247,44,253,1293,105,55,16,140
2021-04-05,28,35,78,13,6,22,108,22,64,43,139,15,40,81,10,169,166,198,10,30,342,29,195,247,44,254,1313,106,55,17,142
2021-04-06,28,36,81,13,6,22,108,23,65,44,144,16,40,81,10,171,166,199,10,30,347,29,197,249,44,257,1333,108,56,17,142
2021-04-07,28,36,81,13,6,22,112,23,66,45,147,16,40,82,10,172,166,201,10,30,349,30,198,249,46,258,1340,112,57,18,144
2021-04-08,28,36,84,13,6,22,114,24,66,45,150,16,40,82,10,174,166,203,10,30,352,30,200,250,47,262,1355,114,57,18,145
2021-04-09,29,36,84,13,6,22,115,26,68,45,150,16,40,82,10,175,166,204,10,30,354,30,202,252,48,264,1365,116,58,19,146
2021-04-10,29,37,84,14,6,22,117,28,68,47,153,16,40,82,11,176,167,210,10,30,357,30,202,256,48,267,1378,117,59,19,147
2021-04-11,29,37,86,14,6,22,119,28,68,47,153,16,40,84,11,177,167,212,10,30,362,30,202,256,48,269,1393,117,60,20,148
2021-04-12,29,37,86,14,6,22,119,28,68,47,154,16,40,85,11,180,167,215,10,30,363,30,203,258,48,271,1405,117,60,20,149
