date,region.is.berovo,region.is.delcevo,region.is.kocani,region.is.kratovo,region.is.pehcevo,region.is.probistip,region.is.stip,region.is.vinica,region.ji.gevgelija,region.ji.radovis,region.ji.strumica,region.ji.valandovo,region.jz.debar,region.jz.kicevo,region.jz.makedonski_brod,region.jz.ohrid,region.jz.struga,region.pe.bitola,region.pe.demir_hisar,region.pe.krusevo,region.pe.prilep,region.pe.resen,region.po.gostivar,region.po.tetovo,region.si.kriva_palanka,region.si.kumanovo,region.sk.skopje,region.va.kavadarci,region.va.negotino,region.va.sveti_nikole,region.va.veles
2020-12-08,102,147,170,27,19,53,435,45,168,90,310,42,85,217,38,435,344,661,27,32,710,111,651,583,96,575,5026,424,247,162,488
2020-12-09,98,145,177,26,19,44,412,47,178,90,303,40,83,213,29,421,346,620,19,31,679,99,666,568,97,557,4971,415,246,155,495
2020-12-10,99,143,192,28,20,49,425,46,202,93,312,42,88,210,29,435,342,658,22,24,678,96,610,585,100,554,4950,426,251,153,495
2020-12-11,99,151,195,28,23,47,420,50,212,96,314,47,84,190,27,449,359,655,22,24,679,97,578,592,95,548,4943,443,233,143,474
2020-12-12,97,140,191,25,21,40,401,45,206,97,298,38,99,190,28,452,345,620,20,24,691,103,565,579,97,534,4868,447,227,143,479
2020-12-13,94,142,192,25,21,42,398,42,199,89,294,37,99,176,28,452,348,588,19,23,673,101,533,584,94,540,4876,459,226,139,454
2020-12-14,92,143,205,27,21,45,373,41,200,90,299,34,97,178,26,444,336,590,21,21,647,102,521,580,88,520,4812,444,227,134,441
2020-12-15,72,147,215,27,21,46,373,40,221,102,309,35,107,183,25,449,336,571,21,18,638,94,504,576,86,512,4716,458,233,137,446
2020-12-16,75,132,194,21,20,40,336,38,194,100,293,36,87,157,27,428,299,524,19,13,592,86,458,537,80,483,4560,441,226,128,409
2020-12-17,74,130,196,22,23,39,326,41,221,107,304,43,92,157,24,430,291,487,17,12,594,80,409,511,72,464,4466,419,221,123,421
2020-12-18,64,108,194,19,22,38,306,41,208,111,300,46,82,141,23,430,304,493,18,13,581,78,399,518,81,454,4397,421,225,119,413
2020-12-19,53,104,188,19,21,43,309,31,225,109,316,46,85,145,22,407,274,465,15,14,565,74,386,492,82,451,4281,425,210,104,384
2020-12-20,53,105,187,18,22,42,294,32,217,105,310,46,85,145,21,407,274,459,15,13,570,71,366,466,79,428,4218,412,188,99,362
2020-12-21,40,88,190,20,18,41,286,27,226,100,293,49,85,143,20,386,266,446,14,10,564,65,342,450,76,411,4035,415,183,101,357
2020-12-22,51,87,207,21,19,47,280,26,223,97,304,53,72,150,19,388,271,463,16,9,563,69,339,424,79,432,4111,420,187,92,351
2020-12-23,48,81,192,21,19,47,268,26,220,100,284,53,79,138,19,383,261,441,15,8,546,71,323,396,81,423,3953,432,189,87,329
2020-12-24,47,77,172,20,22,42,221,27,196,92,275,53,60,128,18,358,251,379,13,11,508,67,301,356,77,397,3773,395,169,71,285
2020-12-25,49,62,162,22,26,39,208,23,191,89,265,49,58,116,15,344,226,358,13,10,476,68,280,325,82,410,3546,384,172,68,273
2020-12-26,37,59,154,22,25,37,201,24,179,82,273,50,52,107,13,332,216,344,13,10,472,70,260,310,78,394,3432,358,166,55,265
2020-12-27,37,57,153,22,25,34,197,24,179,80,272,50,54,107,13,331,212,347,13,10,469,71,252,297,79,381,3373,340,164,53,264
2020-12-28,38,50,137,19,29,31,190,23,181,76,245,53,54,102,14,319,203,318,9,12,448,67,241,284,81,371,3194,332,157,53,246
2020-12-29,40,35,129,17,32,30,182,24,165,69,237,55,42,93,14,307,185,291,9,12,415,65,222,249,84,371,3074,326,139,47,245
2020-12-30,38,34,123,16,32,27,187,24,166,69,232,54,55,90,13,297,193,284,9,15,414,65,218,260,87,366,2964,324,139,49,240
2020-12-31,41,33,108,13,29,27,162,21,138,61,198,47,55,83,13,291,179,260,9,15,377,68,211,240,87,339,2806,319,136,38,211
2021-01-01,36,29,99,12,28,24,136,20,129,49,178,42,54,77,12,266,158,208,7,13,332,60,178,190,75,304,2499,292,118,34,187
2021-01-02,38,28,94,12,28,20,129,20,117,50,165,41,51,71,12,255,160,195,8,12,323,53,170,183,73,304,2490,285,118,33,188
2021-01-03,38,27,94,12,27,20,127,19,113,50,169,41,51,68,12,253,160,195,8,12,314,54,174,179,72,304,2499,277,117,33,184
2021-01-04,45,19,81,8,26,22,117,18,111,46,160,36,61,66,14,248,140,195,8,12,298,57,160,179,76,293,2429,271,115,28,186
2021-01-05,51,20,79,9,27,19,123,26,109,48,153,31,63,66,15,249,137,189,8,13,286,58,143,167,75,286,2479,269,116,26,180
2021-01-06,49,16,74,8,26,20,119,23,101,43,141,28,56,58,14,234,127,165,7,14,267,51,129,162,68,257,2308,238,106,21,164
2021-01-07,49,15,68,6,22,18,113,20,87,38,123,23,68,57,13,212,112,152,6,10,250,48,116,154,63,232,2125,228,102,19,156
2021-01-08,59,19,77,8,20,19,120,20,84,44,127,21,68,65,17,196,105,138,5,9,230,41,120,166,69,219,2166,217,96,21,165
2021-01-09,59,20,74,9,20,19,119,21,84,48,119,18,68,64,17,204,104,135,5,13,233,35,117,162,71,221,2205,236,101,19,162
2021-01-10,59,19,80,8,20,19,116,24,85,49,117,18,66,64,17,204,105,131,5,15,240,34,117,162,74,226,2214,237,100,20,158
2021-01-11,61,25,80,10,20,23,116,26,81,54,129,17,76,68,15,205,99,131,5,15,215,35,123,166,77,218,2199,251,91,21,173
2021-01-12,62,33,79,12,18,23,115,29,69,53,132,14,77,66,16,198,96,131,4,19,225,40,131,171,77,217,2210,239,85,22,146
2021-01-13,57,37,79,13,18,23,114,27,66,47,137,10,64,75,13,191,82,116,5,19,202,43,125,159,71,211,2195,229,80,19,142
2021-01-14,57,39,83,13,17,22,111,27,70,46,140,9,63,70,14,182,86,114,5,22,195,40,124,161,64,231,2173,227,77,19,157
2021-01-15,64,45,92,16,19,22,119,28,72,50,149,11,70,80,14,192,84,118,5,24,209,48,137,172,69,246,2315,231,80,19,173
2021-01-16,62,47,90,16,19,23,121,27,70,49,150,11,72,86,14,184,84,114,4,24,213,54,140,171,66,250,2263,228,82,18,174
2021-01-17,61,47,89,16,19,25,120,28,70,48,147,11,72,86,14,185,84,114,4,25,210,53,135,170,66,249,2233,225,83,18,176
2021-01-18,55,56,88,16,18,28,116,27,56,50,137,8,72,82,14,174,84,98,4,27,194,52,126,165,63,245,2177,214,78,17,162
2021-01-19,36,50,70,14,16,24,102,19,46,44,121,7,63,76,13,152,85,79,2,26,171,47,123,160,56,220,1922,188,64,14,143
2021-01-20,40,54,70,15,18,29,105,21,49,47,129,7,63,84,13,159,84,83,3,29,175,50,122,166,57,230,2005,203,66,15,152
2021-01-21,41,60,68,18,18,32,108,23,58,50,138,7,62,91,14,165,87,90,3,32,184,55,129,169,57,244,2095,205,67,16,164
2021-01-22,33,66,62,13,13,36,104,22,56,40,123,6,66,83,10,171,85,81,3,33,172,55,120,166,47,244,2004,197,63,15,152
2021-01-23,33,65,64,13,13,37,95,19,58,37,117,6,58,83,10,158,82,76,3,29,153,58,125,166,41,229,1960,179,53,16,143
2021-01-24,35,66,58,14,14,38,95,16,57,36,117,6,58,83,10,160,82,76,3,27,140,58,125,164,38,225,1944,182,51,16,144
2021-01-25,31,75,51,15,11,36,93,17,54,35,105,4,47,82,10,164,84,74,4,25,136,58,112,154,29,229,1922,186,54,15,150
2021-01-26,31,83,50,15,10,35,87,17,54,32,90,2,58,81,8,159,84,66,4,23,119,50,105,147,26,216,1891,195,63,16,162
2021-01-27,36,83,45,14,9,36,77,17,55,32,81,2,58,73,8,173,85,64,3,22,122,46,105,144,25,217,1838,209,62,16,162
2021-01-28,34,87,34,16,9,35,78,15,52,35,74,2,57,71,6,166,77,59,2,18,117,43,100,141,27,200,1838,199,57,18,151
2021-01-29,31,92,26,15,7,35,75,14,58,35,68,0,50,64,7,169,81,64,3,18,105,37,90,156,23,196,1825,208,62,19,149
2021-01-30,32,91,25,21,7,33,70,16,56,34,66,0,52,57,7,170,73,65,3,19,97,34,91,161,23,184,1844,215,55,20,146
2021-01-31,32,91,27,21,7,31,72,15,56,34,64,0,52,57,7,171,75,64,3,18,98,34,91,162,24,182,1837,221,54,20,145
2021-02-01,30,98,25,24,7,25,67,16,59,36,62,0,43,53,5,177,84,61,4,20,96,31,86,163,24,172,1826,237,61,21,159
2021-02-02,32,105,31,25,7,26,68,17,71,42,69,0,43,53,5,185,86,63,6,20,102,32,89,173,27,182,1961,258,71,23,178
2021-02-03,33,111,36,26,5,21,65,19,81,43,67,0,43,48,5,188,90,64,5,19,102,31,92,169,26,182,1951,273,74,23,175
2021-02-04,32,111,36,24,5,19,63,18,78,43,62,1,32,43,4,189,91,64,9,19,105,27,86,166,27,169,1993,280,82,24,172
2021-02-05,32,108,34,25,4,18,58,17,81,47,70,5,35,43,5,203,102,78,10,20,111,33,83,162,28,161,1994,286,84,23,170
2021-02-06,32,109,33,25,4,16,56,17,78,45,73,5,34,42,5,212,102,82,10,20,117,29,84,166,28,164,1989,292,80,24,173
2021-02-07,30,108,34,24,3,15,54,17,78,45,73,5,34,42,5,210,104,81,10,20,125,29,83,167,27,161,1997,298,82,23,174
2021-02-08,32,101,42,23,2,17,51,16,82,42,73,7,35,38,4,208,98,84,11,25,151,36,77,166,31,155,2009,297,84,22,171
2021-02-09,31,99,42,25,0,16,54,14,88,40,80,7,24,33,5,211,98,90,11,23,178,37,72,173,32,162,1959,301,86,22,172
2021-02-10,29,93,48,26,0,15,60,14,91,40,86,8,24,32,5,209,104,89,11,22,198,35,73,171,35,161,2000,303,86,22,175
2021-02-11,29,89,47,28,0,17,62,14,93,34,83,9,16,31,5,214,105,90,11,24,230,37,79,174,34,162,2002,324,92,19,176
2021-02-12,30,82,48,29,0,19,62,14,95,32,83,12,16,29,4,217,102,87,11,26,259,38,80,158,35,163,1991,342,94,19,185
2021-02-13,30,81,48,23,0,19,62,13,98,32,89,13,11,29,4,221,105,86,11,26,273,35,78,159,36,162,1979,342,95,19,188
2021-02-14,30,82,47,23,0,19,60,13,98,32,91,13,11,30,4,219,105,86,11,26,279,35,77,156,35,162,1969,342,95,19,188
2021-02-15,29,69,45,21,0,21,62,12,98,29,90,16,11,28,5,209,92,91,11,28,308,36,75,152,40,166,1955,328,91,19,171
2021-02-16,27,65,40,21,0,22,62,11,90,25,87,19,11,29,6,209,89,98,10,34,343,37,70,151,46,174,1948,325,87,17,163
2021-02-17,29,61,36,22,0,23,64,6,79,21,88,23,15,25,6,208,85,102,10,31,375,38,64,153,50,182,1942,314,85,16,163
2021-02-18,29,57,40,25,0,22,70,6,90,17,95,24,16,25,6,209,87,97,7,32,421,37,63,151,53,186,1933,329,100,14,176
2021-02-19,29,55,35,28,0,21,67,6,111,14,87,22,11,23,5,194,80,98,6,32,465,37,64,160,53,187,1923,345,115,13,177
2021-02-20,29,56,37,28,0,22,70,9,111,14,85,22,12,24,5,188,79,102,7,33,481,39,64,151,54,184,1954,346,125,11,176
2021-02-21,29,56,36,28,0,22,71,10,111,14,85,22,12,25,6,191,79,111,7,33,479,39,65,151,54,185,1985,354,133,11,177
2021-02-22,31,51,35,29,0,20,72,8,114,13,78,22,11,19,5,191,83,110,5,35,485,35,65,150,57,173,2049,352,133,13,170
2021-02-23,26,40,44,28,0,22,82,9,135,12,79,25,10,20,4,205,91,113,5,39,530,36,77,177,64,186,2183,374,148,12,174
2021-02-24,24,38,47,29,0,23,82,12,155,8,81,28,13,19,4,195,83,112,6,45,548,36,78,182,64,198,2271,385,165,9,176
2021-02-25,24,38,48,26,1,25,83,13,165,8,88,33,14,25,4,196,92,117,10,48,552,33,72,184,73,209,2362,403,176,10,171
2021-02-26,20,42,51,25,2,25,84,15,179,6,101,32,16,32,3,201,96,134,10,51,576,34,78,191,85,217,2556,420,199,12,174
2021-02-27,19,44,51,25,2,25,87,14,181,6,92,31,16,32,3,202,95,137,10,50,579,36,82,197,84,233,2631,435,212,11,170
2021-02-28,20,44,57,25,2,26,91,16,185,6,105,31,17,31,3,206,96,138,10,50,596,36,88,204,85,249,2705,447,221,11,174
2021-03-01,25,43,66,29,2,32,95,18,197,4,106,30,16,33,3,221,102,154,14,49,608,37,98,208,97,261,2899,452,250,13,181
2021-03-02,28,42,76,29,2,34,93,19,232,4,138,32,18,36,3,251,104,170,16,54,601,41,125,229,100,277,3085,467,280,13,194
2021-03-03,21,39,85,27,4,32,94,22,280,5,133,32,14,39,3,255,102,177,16,64,626,42,140,215,99,274,3287,486,307,14,207
2021-03-04,23,37,97,25,4,38,98,21,296,5,155,33,13,42,4,268,101,184,18,68,630,46,155,233,114,317,3477,498,341,16,212
2021-03-05,24,34,106,22,4,37,108,21,306,9,158,31,11,45,4,267,103,193,19,71,619,44,172,236,124,320,3682,498,337,21,213
2021-03-06,25,31,104,23,4,36,105,19,305,10,157,31,11,46,5,274,101,195,19,70,599,47,171,246,125,334,3753,500,335,23,214
2021-03-07,25,32,109,23,4,36,110,20,314,11,162,31,11,46,4,280,103,186,19,70,627,47,180,256,126,348,3841,494,338,24,219
